GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
000566.SZ,416.97,2.94,4.16,3.08,6.01,8.84,-35.64,8.72,4.28,4.15,0.04,-5.88,-1.42,2,3,,CNY,2013
000567.SZ,15.89,2.27,0.19,17.38,63.51,0.0,64.29,45.31,44.39,37.82,8.85,4.19,3.63,1,2,,CNY,2013
000568.SZ,27.69,8.18,0.91,0.55,10.26,13.5,12.48,15.79,13.94,13.87,21.46,18.29,16.26,0,1,,CNY,2013
000570.SZ,32.39,1.27,-0.92,2.15,-3.21,2.98,-1.84,6.18,6.85,6.7,1.51,1.53,1.76,1,1,,CNY,2013
000571.SZ,95.02,5.95,0.42,1.12,2.77,5.03,-0.17,-1.26,-16.34,-16.16,4.36,-10.9,-4.68,3,4,,CNY,2013
000572.SZ,-4.68,3.47,0.0,-0.0,-14.85,0.0,0.0,-8.36,-12.5,-12.5,-29.35,-12.25,-6.2,3,4,,CNY,2013
000573.SZ,41.03,1.33,-0.58,0.28,-0.89,-12.4,-11.13,-1.47,0.51,0.51,1.77,1.52,1.82,1,3,,CNY,2013
000576.SZ,39.54,2.57,0.13,1.16,-0.14,77.5,13.44,3.47,6.33,6.26,9.35,17.94,8.42,1,4,,CNY,2013
000581.SZ,160.86,0.88,-1.7,2.94,9.58,14.56,-20.39,9.06,7.03,6.83,0.69,8.36,9.41,1,1,,CNY,2013
000582.SZ,13.09,1.04,-4.12,5.81,6.17,5.27,1.4,14.71,14.77,13.96,3.85,5.03,5.35,0,0,,CNY,2013
000584.SZ,-5.29,3.8,0.17,2.42,-4.53,0.0,0.0,2.85,-7.3,-7.13,-19.69,-6.06,-2.9,2,3,,CNY,2013
000586.SZ,150.36,9.11,-4.59,0.64,0.88,22.49,1.82,1.47,4.82,4.79,3.36,2.84,2.27,2,4,,CNY,2013
000589.SZ,14.41,1.05,-2.88,11.64,2.98,2.75,0.6,8.49,11.71,10.49,2.79,3.6,1.76,2,4,,CNY,2013
000590.KS,3.78,0.23,-0.12,-0.28,2.04,-0.86,6.91,5.04,4.83,4.85,4.2,4.52,4.36,1,1,,KRW,2013
000590.SZ,167.89,2.93,-3.39,0.78,3.55,0.0,0.0,8.66,11.16,11.08,2.08,1.94,-3.01,1,3,,CNY,2013
000591.SZ,17.45,1.19,3.4,21.15,7.96,50.81,25.04,34.77,53.74,44.36,3.02,2.74,2.18,0,1,,CNY,2013
000592.SZ,-23.5,1.97,-0.31,1.46,3.56,0.0,0.0,9.41,9.26,9.13,-4.84,-5.86,-2.19,3,3,,CNY,2013
000593.SZ,48.92,2.15,0.0,5.7,13.77,12.72,-2.75,10.27,5.73,5.42,2.72,-0.79,0.13,1,2,,CNY,2013
000595.SZ,-56.61,7.76,-1.12,10.18,-2.85,-4.81,-12.22,1.84,10.3,9.35,-8.91,-11.86,-8.96,4,7,,CNY,2013
000596.SZ,36.12,6.5,1.07,0.58,15.47,21.43,19.04,19.9,19.44,19.33,11.18,13.19,12.12,0,0,,CNY,2013
000597.SZ,21.09,1.59,0.08,7.32,9.57,0.0,0.0,6.93,13.12,12.22,2.7,1.39,0.22,1,2,,CNY,2013
000598.SZ,9.86,1.07,1.23,0.45,13.63,8.87,8.46,15.6,9.06,9.02,6.02,5.87,6.53,0,0,,CNY,2013
000599.SZ,-5.75,1.65,0.07,4.37,-3.26,0.0,0.0,8.18,4.88,4.68,-7.3,-2.96,-0.92,3,4,,CNY,2013
0005.HK,6.51,0.8,2.43,0.77,-1.56,-100.0,-1.25,1.17,0.34,0.34,0.54,0.4,0.43,1,2,,USD,2013
000600.SZ,-78.15,1.43,-0.74,7.87,8.61,-4.54,-22.02,8.19,11.64,10.79,0.43,0.02,2.62,1,3,,CNY,2013
000601.SZ,-32.74,1.09,0.09,0.28,5.69,-6.23,0.0,4.72,2.61,2.61,-0.65,1.64,2.71,2,2,,CNY,2013
000603.SZ,16.93,2.72,-1.12,3.42,9.32,0.4,2.79,23.92,22.98,22.23,10.45,11.3,16.13,0,1,,CNY,2013
000605.SZ,61.41,1.09,0.0,11.69,42.7,0.0,0.0,37.04,22.46,20.11,0.48,0.75,0.95,1,2,,CNY,2013
000606.SZ,2.76,4.33,0.02,5.52,-18.09,0.0,5.04,-18.59,-26.54,-25.15,29.39,-59.15,-31.39,3,4,,CNY,2013
000607.SZ,61.84,3.25,-1.86,11.02,-2.41,5.99,-13.66,8.14,17.36,15.63,2.32,-0.21,3.84,1,2,,CNY,2013
000608.SZ,-4.13,0.61,0.01,0.46,-6.38,-3.99,0.0,-6.13,-0.97,-0.96,-7.9,-0.96,-1.03,2,4,,CNY,2013
000609.SZ,-4.93,2.52,-0.22,0.03,3.5,0.0,0.0,2.85,-7.56,-7.56,-12.7,-6.97,-0.72,3,4,,CNY,2013
000610.SZ,-23.17,6.62,0.18,2.09,-5.69,21.72,0.0,13.63,3.88,3.8,-9.37,-0.89,-0.66,3,5,,CNY,2013
000612.SZ,48.17,1.12,-1.99,7.23,1.94,15.18,-5.42,0.96,2.28,2.12,3.93,2.54,2.45,1,2,,CNY,2013
000615.SZ,-1.68,-14.43,0.0,6.52,8.63,-3.41,42.73,13.42,0.0,0.0,-55.06,-11.99,-5.38,2,3,,CNY,2013
000616.SZ,-1.06,0.3,0.0,0.13,-33.69,0.0,0.0,-8.28,-0.6,-0.6,-14.26,-0.13,0.14,1,2,,CNY,2013
000617.SZ,8.06,0.95,-1.24,44.49,39.46,93.22,50.72,96.59,72.42,50.12,1.06,1.41,-0.02,0,2,,CNY,2013
000619.SZ,-27.77,1.03,-0.6,0.0,3.43,0.0,0.0,1.78,-0.39,-0.39,-1.74,-0.68,0.78,2,5,,CNY,2013
000620.SZ,-0.79,-1.93,-0.07,1.99,8.12,0.0,0.0,8.89,0.0,0.0,-9.07,-3.39,-0.86,3,3,,CNY,2013
000622.SZ,-140.72,8.82,0.16,-1.93,3.35,5.3,0.0,-3.0,-2.18,-2.22,-4.21,0.35,-2.33,1,4,,CNY,2013
000623.SZ,8.0,0.67,4.16,0.44,4.34,31.31,6.43,11.08,10.53,10.48,5.82,5.56,7.75,0,1,,CNY,2013
000625.SZ,13.27,1.96,0.11,4.82,13.6,0.0,4.56,11.84,14.37,13.71,5.54,1.81,5.62,2,3,,CNY,2013
000626.SZ,26.81,1.31,-1.44,2.33,6.84,0.0,16.23,3.78,24.4,23.85,2.4,1.9,1.77,2,4,,CNY,2013
000627.SZ,44.65,0.65,-1.06,14.53,54.87,0.0,0.0,72.29,35.44,30.95,0.18,0.65,1.83,1,5,,CNY,2013
000628.SZ,25.27,3.12,1.16,5.44,13.64,32.44,27.25,16.94,26.53,25.16,1.49,1.86,1.14,0,2,,CNY,2013
000629.SZ,29.52,3.89,4.43,0.0,-0.37,-0.95,10.74,-11.48,-5.61,-5.61,11.63,13.04,-0.16,1,3,,CNY,2013
000630.SZ,11.54,1.23,-1.12,4.35,5.36,22.43,13.99,4.96,9.57,9.17,4.61,3.35,1.89,0,3,,CNY,2013
000631.SZ,38.02,0.85,0.51,0.67,-21.8,-13.06,-14.27,-3.68,8.28,8.22,1.76,4.31,4.17,2,2,,CNY,2013
000632.SZ,42.87,1.4,-0.89,0.01,11.53,13.12,9.31,6.2,1.59,1.59,0.33,0.78,0.51,1,4,,CNY,2013
000633.SZ,581.06,15.69,7.66,-0.02,6.46,0.0,0.15,-1.54,-2.91,-2.92,2.42,1.43,-2.3,2,3,,CNY,2013
000635.SZ,-5.67,1.34,0.0,0.02,-4.13,0.0,0.0,-2.88,-2.09,-2.09,-14.62,-1.93,0.14,1,1,,CNY,2013
000636.SZ,83.51,1.5,-1.18,5.07,6.32,30.97,10.14,16.94,19.93,18.96,2.11,7.04,4.61,1,4,,CNY,2013
000637.SZ,-10.85,2.01,0.04,-0.27,7.19,0.0,0.0,12.04,1.25,1.25,-5.04,1.44,3.86,2,2,,CNY,2013
000638.SZ,427.53,10.48,-4.71,3.46,5.25,0.0,0.0,-7.95,-1.97,-1.91,1.59,-2.49,-1.19,2,4,,CNY,2013
000639.SZ,-6.37,1.51,0.01,4.37,10.72,0.0,0.0,19.38,12.43,11.91,-17.76,-3.68,2.83,2,2,,CNY,2013
000640.KS,20.82,0.5,-0.24,1.24,6.6,1.32,-9.51,6.43,8.49,8.39,0.49,0.63,2.19,1,3,,KRW,2013
000650.KS,-20.91,2.92,0.02,0.0,-4.51,0.0,0.0,-1.05,-5.57,-5.57,-11.14,-4.33,4.86,2,5,,KRW,2013
000650.SZ,14.44,1.47,-0.99,1.61,12.4,14.4,11.02,14.1,13.57,13.36,8.9,11.57,12.36,0,0,,CNY,2013
000651.SZ,8.34,2.01,0.86,-0.94,5.24,11.06,10.49,11.46,12.11,12.23,7.17,8.46,8.69,0,0,,CNY,2013
000652.SZ,37.0,1.1,4.07,0.01,10.05,5.58,4.15,7.81,11.21,11.21,0.52,0.64,0.77,1,1,,CNY,2013
000655.SZ,21.86,1.25,0.4,0.02,-1.94,-13.89,-2.82,-0.21,0.2,0.2,6.19,5.88,0.95,0,3,,CNY,2013
000656.SZ,-0.32,0.61,0.0,4.68,14.62,0.0,0.0,19.04,5.26,5.02,-7.92,-0.02,0.65,1,1,,CNY,2013
000657.SZ,20.77,1.99,4.98,4.2,1.7,7.01,9.85,2.18,4.96,4.76,4.78,3.75,1.48,0,3,,CNY,2013
000659.SZ,-17.46,8.82,0.02,-0.05,-8.14,0.0,-17.64,-8.08,-10.37,-10.37,-9.33,-3.02,-6.03,2,4,,CNY,2013
000660.KS,-33.04,1.26,0.43,-0.36,13.6,8.09,-2.43,19.57,19.15,19.22,2.22,9.69,12.93,2,2,,KRW,2013
000661.SZ,14.78,3.01,1.36,3.4,22.39,28.33,30.44,28.09,35.24,34.08,17.45,16.16,13.04,0,0,,CNY,2013
000663.SZ,12.22,3.95,0.03,4.87,5.71,83.93,35.7,-2.01,11.82,11.27,24.52,-5.85,-2.23,2,3,,CNY,2013
000665.SZ,-11.41,1.14,0.5,7.85,7.3,0.0,0.0,15.1,10.96,10.16,-5.2,-2.48,1.0,3,3,,CNY,2013
000666.SZ,6.81,0.68,-0.24,-0.01,7.86,0.0,7.27,8.48,7.61,7.61,2.93,3.41,2.98,0,0,,CNY,2013
000667.SZ,-0.85,0.83,-0.02,-0.52,4.82,0.0,0.0,2.65,-6.49,-6.52,-10.51,-4.99,-1.41,2,4,,CNY,2013
000668.SZ,-35.83,1.4,0.31,-2.11,20.6,7.17,0.0,4.84,6.87,7.01,-1.48,1.09,0.3,3,5,,CNY,2013
000669.SZ,-6.91,2.64,-0.09,1.81,-3.14,-39.86,0.0,-7.35,-15.24,-14.97,-6.11,-12.44,-4.69,3,4,,CNY,2013
000670.KS,2.78,0.23,0.02,0.0,3.42,7.79,6.12,4.53,5.94,5.94,6.26,3.37,3.79,1,2,,KRW,2013
000671.SZ,-0.14,0.34,0.0,5.11,20.51,0.0,0.0,27.9,5.32,5.06,-4.23,-0.48,0.65,2,2,,CNY,2013
000672.SZ,11.19,1.02,-0.2,2.84,12.14,13.31,12.25,19.32,21.49,20.89,6.69,19.13,13.48,1,3,,CNY,2013
000676.SZ,-23.31,2.45,0.06,13.48,22.46,31.69,0.0,21.9,36.93,32.54,-10.08,-7.73,-2.46,2,3,,CNY,2013
000677.SZ,25.31,5.56,-0.76,-0.5,-9.19,0.0,0.0,-10.99,-2.51,-2.52,9.41,5.93,1.34,3,5,,CNY,2013
000678.SZ,-27.6,3.96,0.18,0.22,2.33,23.04,0.0,1.21,-2.19,-2.19,-5.95,-2.84,-1.66,4,5,,CNY,2013
000679.SZ,-84.84,5.12,-1.06,0.0,-29.85,0.0,0.0,-22.37,-14.36,-14.35,-7.14,-11.02,-5.28,4,4,,CNY,2013
000680.KS,34.2,0.37,-0.33,-0.23,-8.03,0.0,-20.53,-1.07,-3.49,-3.5,-0.18,-0.45,-1.39,2,5,,KRW,2013
000680.SZ,19.6,1.69,0.07,2.79,-0.15,0.0,0.0,-0.97,1.59,1.55,5.79,2.11,-0.06,2,2,,CNY,2013
000681.SZ,100.86,3.7,-2.77,13.56,23.35,31.14,-2.13,38.44,39.44,34.73,3.98,6.73,9.44,0,2,,CNY,2013
000682.SZ,27.25,2.93,1.01,3.46,14.1,25.04,27.41,15.19,12.54,12.12,4.65,4.11,2.82,0,2,,CNY,2013
000683.SZ,10.02,1.9,-0.22,4.65,13.92,40.39,22.22,10.91,20.19,19.3,9.16,7.63,4.08,2,5,,CNY,2013
000685.SZ,9.48,0.69,-0.36,0.5,17.2,29.47,5.97,13.42,10.2,10.15,4.93,5.9,7.01,0,0,,CNY,2013
000686.SZ,19.61,0.9,-0.23,1.34,12.45,-100.0,-9.03,16.52,10.35,10.22,0.29,1.25,1.82,2,2,,CNY,2013
000688.SZ,124.15,5.97,-11.79,-0.12,9.75,-6.31,-4.12,23.7,12.72,12.74,3.83,7.69,13.14,1,3,,CNY,2013
000690.SZ,74.03,1.34,-0.94,3.16,5.83,-9.07,-20.63,8.28,10.53,10.2,0.94,4.4,5.69,1,3,,CNY,2013
000691.SZ,60.16,10.76,-0.99,-0.01,36.93,82.45,0.0,10.76,15.51,15.51,3.25,3.68,0.44,1,4,,CNY,2013
000692.SZ,-0.9,-0.65,0.0,0.25,2.79,0.0,0.0,4.54,0.0,0.0,-36.47,-12.49,-5.9,2,3,,CNY,2013
000695.SZ,-15.15,16.94,0.17,-4.17,-6.06,0.0,0.0,-3.67,-4.86,-5.07,-23.67,-5.61,-2.62,2,3,,CNY,2013
000697.SZ,-5.28,-8.68,0.12,3.77,20.76,0.0,0.0,16.13,0.0,0.0,-39.36,-31.72,-14.06,4,4,,CNY,2013
000698.SZ,-1.94,1.81,0.0,3.24,-6.16,39.14,0.0,-0.33,-4.75,-4.6,-29.24,-6.45,-2.33,2,2,,CNY,2013
0006.HK,15.05,0.98,-1.88,-0.0,-20.72,-7.75,-7.28,-1.19,2.52,2.52,5.98,7.0,10.85,0,1,,HKD,2013
000700.KS,3.69,0.45,0.25,-0.52,-27.72,0.0,0.0,-28.56,3.2,3.21,8.54,6.74,8.8,1,4,,KRW,2013
000700.SZ,11.34,1.71,0.03,4.58,11.4,7.01,4.9,10.21,8.86,8.47,5.43,0.89,2.81,3,4,,CNY,2013
000701.SZ,21.19,1.66,1.7,-100.0,15.52,3.54,0.0,7.35,10.53,10.53,1.4,-2.11,-0.39,1,1,,CNY,2013
000702.SZ,-11.19,7.62,-0.21,-0.0,-5.99,0.0,21.79,1.0,-6.96,-6.96,-20.21,-8.83,-4.05,2,3,,CNY,2013
000703.SZ,-12.85,0.96,0.1,5.59,19.43,30.61,0.0,18.77,18.61,17.62,-0.85,2.61,2.22,1,3,,CNY,2013
000705.SZ,33.34,1.4,0.0,0.26,8.33,3.61,1.85,7.09,5.69,5.67,2.5,4.07,3.36,0,0,,CNY,2013
000707.SZ,4.31,2.31,0.04,-0.0,1.78,0.0,0.0,-12.37,0.34,0.34,36.52,8.88,2.26,3,7,,CNY,2013
000708.SZ,12.0,2.1,-1.42,23.62,33.23,45.7,20.45,39.62,31.25,25.28,8.22,8.18,6.71,0,0,,CNY,2013
000709.SZ,21.52,0.52,-0.47,0.18,2.97,9.36,31.57,4.74,2.88,2.87,0.57,1.07,0.79,0,2,,CNY,2013
000710.SZ,-14.91,1.7,0.09,8.33,20.15,20.28,39.42,25.65,39.45,36.41,-8.11,4.28,3.1,2,5,,CNY,2013
000711.SZ,-1.49,-3.83,0.23,11.45,13.35,0.0,40.38,24.2,0.0,0.0,-22.14,-16.03,-7.64,4,6,,CNY,2013
000712.SZ,-69.51,3.71,0.33,-0.06,0.0,7.88,0.0,9.12,2.83,2.83,-2.05,-0.44,0.79,3,3,,CNY,2013
000713.SZ,98.13,2.95,-1.44,1.35,6.58,9.62,-0.75,4.32,4.54,4.48,2.49,3.57,2.79,0,2,,CNY,2013
000715.SZ,32.96,1.7,-0.91,-0.28,-16.41,-3.01,-2.14,0.98,3.51,3.52,3.85,5.29,4.88,0,0,,CNY,2013
000716.SZ,-36.91,2.04,1.38,6.12,9.75,9.8,0.0,13.83,12.85,12.11,-3.57,-0.88,1.13,2,4,,CNY,2013
000717.SZ,-4.58,0.74,0.03,2.06,8.3,0.0,0.0,-0.8,8.67,8.5,-6.55,8.94,4.0,1,5,,CNY,2013
000718.SZ,22.86,0.88,-0.57,1.56,-11.5,-2.89,-4.67,-3.24,9.13,8.99,2.42,5.18,4.64,1,0,,CNY,2013
000719.SZ,10.44,1.09,1.65,6.69,14.33,17.08,8.13,20.57,19.27,18.07,7.04,7.19,7.76,0,0,,CNY,2013
000720.KS,10.91,0.5,-0.43,0.0,4.79,-0.24,-2.29,3.97,5.17,5.17,2.03,2.53,2.42,0,1,,KRW,2013
000720.SZ,-49.04,2.39,0.84,4.25,3.58,0.0,0.0,0.09,14.09,13.51,-2.44,6.5,2.87,2,5,,CNY,2013
000721.SZ,-37.27,14.12,2.53,2.64,-2.09,0.0,0.0,5.2,-2.92,-2.84,-16.12,-6.41,-3.25,3,4,,CNY,2013
000722.SZ,148.77,1.5,-3.52,-0.1,6.18,-0.5,-8.69,1.76,3.74,3.75,2.08,3.19,3.99,0,0,,CNY,2013
000723.SZ,17.6,2.28,-1.48,26.82,39.08,53.61,24.53,51.1,46.93,37.0,6.82,7.25,5.26,1,2,,CNY,2013
000725.KS,19.18,0.87,-0.73,-0.0,4.79,-0.24,-14.56,3.97,5.17,5.17,2.03,2.35,2.33,0,1,,KRW,2013
000725.SZ,-57.46,2.69,0.54,12.72,20.31,13.11,0.0,18.32,19.09,16.93,-0.42,1.54,1.72,2,2,,CNY,2013
000726.SZ,6.63,0.66,0.04,0.61,0.77,-1.11,0.63,5.27,4.65,4.62,7.43,5.5,7.74,1,2,,CNY,2013
000727.SZ,-129.74,3.74,1.57,22.72,61.68,0.0,14.81,49.78,25.27,20.59,0.68,-8.79,-4.24,1,2,,CNY,2013
000728.SZ,12.2,0.86,-1.34,3.08,10.88,-100.0,7.92,17.5,8.73,8.46,1.34,1.3,1.86,0,1,,CNY,2013
000729.SZ,69.25,2.54,0.51,0.52,-0.45,-2.71,-3.13,1.01,1.5,1.49,2.78,1.62,2.22,0,2,,CNY,2013
000731.SZ,7.82,1.15,0.75,-0.11,-1.77,21.32,15.12,0.78,3.46,3.47,12.47,7.38,3.42,2,3,,CNY,2013
000732.SZ,-0.19,0.28,0.0,2.27,4.11,0.0,0.0,22.06,-1.48,-1.44,-2.63,-1.1,0.18,3,3,,CNY,2013
000733.SZ,19.2,4.59,0.32,4.28,10.44,37.68,36.48,15.27,17.83,17.1,17.78,8.87,5.69,2,6,,CNY,2013
000735.SZ,38.02,1.74,0.32,2.95,5.92,11.02,10.33,12.8,10.89,10.58,0.73,0.96,1.24,1,2,,CNY,2013
000736.SZ,10.78,3.16,0.26,1.44,52.65,48.4,35.06,45.68,8.23,8.11,0.74,1.31,1.18,1,3,,CNY,2013
000737.SZ,18.21,2.2,-0.59,13.91,16.29,43.23,0.0,11.27,32.56,28.58,7.38,8.35,1.28,1,4,,CNY,2013
000738.SZ,43.69,2.75,1.46,3.05,7.34,12.67,11.13,9.82,10.9,10.57,4.84,4.11,3.65,0,0,,CNY,2013
000739.SZ,18.88,3.53,5.1,1.3,11.69,16.91,20.28,11.09,13.29,13.12,8.51,9.36,7.21,0,0,,CNY,2013
000750.SZ,39.89,1.02,-0.87,4.39,7.93,-100.0,-2.06,19.75,13.02,12.47,0.51,0.68,1.36,1,3,,CNY,2013
000751.SZ,55.55,1.33,-0.81,-0.63,18.06,6.63,-36.46,9.34,5.51,5.55,0.9,3.19,18.02,2,9,,CNY,2013
000752.SZ,-13.21,-25.35,0.01,0.01,-5.25,-14.29,0.0,-5.0,0.0,0.0,-9.01,-14.66,-5.94,3,3,,CNY,2013
000753.SZ,63.61,1.93,-1.4,3.83,-0.78,13.35,-7.81,11.25,13.81,13.3,0.91,1.79,1.79,0,1,,CNY,2013
000755.SZ,15.5,1.56,0.0,13.52,-12.9,0.0,0.0,7.35,12.59,11.09,54.09,22.52,9.1,2,5,,CNY,2013
000756.SZ,30.76,3.23,2.87,1.36,10.05,28.94,29.26,8.86,9.93,9.8,5.28,4.94,3.6,0,2,,CNY,2013
000757.SZ,-36.81,1.63,0.21,6.68,25.75,0.0,0.0,20.17,34.45,32.29,-2.46,2.68,3.48,1,2,,CNY,2013
000758.SZ,24.76,1.95,0.34,0.38,-9.37,8.1,17.95,1.85,-2.58,-2.57,2.27,-0.09,0.56,1,1,,CNY,2013
000759.SZ,-9.82,1.08,0.0,-0.51,-3.29,0.0,0.0,3.97,-0.64,-0.65,-2.57,0.77,0.92,3,5,,CNY,2013
000760.KS,-45.64,0.34,0.45,0.0,-2.17,0.0,-30.7,-0.37,4.14,4.14,-0.1,2.71,1.14,4,8,,KRW,2013
000761.SZ,-11.86,1.01,0.08,3.07,5.01,0.0,0.0,0.27,2.3,2.23,-2.75,1.01,0.27,1,2,,CNY,2013
000762.SZ,12.43,5.23,0.01,0.99,13.29,65.97,59.4,12.56,6.17,6.11,30.72,5.82,2.99,3,7,,CNY,2013
000766.SZ,171.33,2.29,-6.85,10.5,29.09,0.0,12.98,17.39,15.99,14.47,0.7,-8.9,-2.82,2,2,,CNY,2013
000767.SZ,-5.13,0.48,0.0,2.85,9.21,-1.72,0.0,8.4,9.77,9.5,-1.31,-0.13,0.1,2,4,,CNY,2013
000768.SZ,119.59,4.41,-5.74,0.28,9.04,1.88,4.31,11.0,3.76,3.75,0.65,1.07,1.09,0,0,,CNY,2013
000776.SZ,13.49,0.96,-0.48,3.19,13.38,-100.0,8.74,20.26,14.82,14.36,1.29,1.71,2.08,0,0,,CNY,2013
000777.SZ,31.8,3.17,0.7,-0.04,5.31,16.65,11.59,5.73,6.46,6.46,5.78,4.94,4.51,0,1,,CNY,2013
000778.SZ,11.1,0.64,-0.69,3.46,-3.03,12.89,2.02,1.0,5.0,4.83,3.15,3.6,2.6,0,2,,CNY,2013
000779.SZ,18.92,1.64,-0.61,8.28,30.53,0.0,0.0,31.11,28.54,26.36,5.35,7.45,3.27,0,3,,CNY,2013
000782.SZ,-31.83,2.07,0.16,4.37,-2.62,-35.47,0.0,2.07,3.56,3.41,-1.78,0.63,-0.54,1,3,,CNY,2013
000783.SZ,14.3,0.93,-0.37,1.74,8.53,-100.0,2.83,19.67,10.34,10.16,0.95,1.16,1.85,1,1,,CNY,2013
000785.SZ,15.56,1.23,-0.54,43.86,13.03,45.56,4.38,37.64,42.43,29.49,3.13,4.55,3.62,0,4,,CNY,2013
000786.SZ,13.26,1.95,-1.25,4.36,11.49,9.17,10.03,11.67,19.4,18.59,12.18,11.68,10.96,1,1,,CNY,2013
000788.SZ,66.22,2.88,2.23,-0.07,-1.2,-2.46,-3.55,-5.11,2.13,2.13,2.24,2.0,1.43,0,2,,CNY,2013
000789.SZ,14.66,0.89,-0.2,0.27,6.92,1.47,3.2,9.81,14.21,14.17,3.56,13.65,9.38,1,3,,CNY,2013
000790.SZ,109.92,3.38,-4.95,-0.51,3.2,-0.27,-1.64,5.77,6.17,6.2,2.71,3.93,4.84,0,1,,CNY,2013
000791.SZ,29.86,1.04,1.89,3.35,2.77,0.44,-4.22,5.77,9.95,9.62,1.4,2.01,1.5,0,2,,CNY,2013
000792.SZ,6.42,3.72,0.03,1.48,15.99,30.0,32.92,-2.72,4.88,4.8,37.99,-31.27,-15.64,1,1,,CNY,2013
000793.SZ,-5.18,2.09,0.0,4.36,-16.26,0.0,0.0,-3.03,-8.14,-7.8,-16.36,-16.33,-4.18,3,3,,CNY,2013
000795.SZ,34.68,3.04,0.21,8.19,20.42,0.0,0.0,13.92,32.56,30.09,5.36,3.6,0.99,0,2,,CNY,2013
000796.SZ,-3.44,-3.72,0.07,13.87,-7.53,0.0,0.0,7.57,0.0,0.0,-42.77,-15.42,-5.6,3,3,,CNY,2013
000797.SZ,155.73,1.02,-40.2,2.07,13.26,8.27,1.88,13.89,16.04,15.71,0.65,1.44,1.51,1,2,,CNY,2013
000798.SZ,487.08,4.2,4.51,-0.0,8.1,0.0,-20.2,4.16,1.05,1.05,0.54,-2.94,-2.6,2,3,,CNY,2013
000799.SZ,36.04,6.7,2.07,0.0,21.84,0.0,0.0,11.57,9.97,9.97,18.65,12.76,7.32,0,2,,CNY,2013
0007.HK,0.0,0.0,0.0,-100.0,-1.06,0.0,-100.0,32.21,34.33,34.33,4.47,4.7,1.14,1,5,,HKD,2013
000800.SZ,-1796.23,1.71,19.68,13.51,2.88,0.0,-21.08,11.64,12.01,10.58,0.68,2.44,1.46,3,4,,CNY,2013
000801.SZ,36.38,2.58,1.02,1.19,5.16,17.3,10.4,7.02,8.19,8.09,3.39,1.95,2.34,1,2,,CNY,2013
000802.SZ,-91.38,3.68,-1.89,7.45,-4.46,44.57,0.0,13.54,6.8,6.32,-2.55,-15.5,-4.45,2,4,,CNY,2013
000803.SZ,45.45,2.34,-4.24,10.7,29.32,31.4,26.56,31.02,28.44,25.69,3.05,-7.73,-5.39,1,3,,CNY,2013
000806.SZ,-1.19,-0.36,-0.02,5.18,7.7,23.66,0.0,-0.42,0.0,0.0,-17.78,-38.27,-18.41,3,4,,CNY,2013
000807.SZ,10.23,1.91,0.28,7.68,13.98,79.33,73.97,6.08,21.41,19.89,12.71,4.56,2.32,2,5,,CNY,2013
000809.SZ,72.74,1.22,0.98,-0.05,-20.18,-28.91,0.0,-2.97,-1.99,-1.99,-0.84,-1.05,0.29,4,6,,CNY,2013
000810.KS,6.85,0.72,0.49,0.12,4.15,11.28,10.77,6.65,3.81,3.8,1.46,1.11,1.19,0,0,,KRW,2013
000810.SZ,24.13,2.88,0.28,17.45,30.14,36.59,6.65,29.01,31.97,27.22,7.89,5.16,5.34,0,2,,CNY,2013
000811.SZ,24.73,2.37,0.58,2.58,16.63,18.39,3.27,17.48,14.13,13.77,4.32,4.71,6.46,0,1,,CNY,2013
000812.SZ,53.02,2.26,0.53,1.52,8.16,5.53,-3.08,11.46,8.8,8.67,1.77,1.14,2.0,0,2,,CNY,2013
000813.SZ,-38.88,1.31,0.63,14.46,0.03,-16.02,0.0,12.92,18.63,16.28,-2.92,4.34,5.96,2,5,,CNY,2013
000815.KS,5.21,0.54,0.24,0.12,4.15,11.28,11.57,6.65,3.81,3.8,1.46,1.11,1.19,0,0,,KRW,2013
000815.SZ,-34.32,4.33,0.03,11.82,7.94,-3.47,-10.73,2.53,17.36,15.53,-7.53,-0.7,-4.62,2,3,,CNY,2013
000816.SZ,-438.6,2.31,3.86,2.62,-8.76,-13.58,0.0,-4.99,2.64,2.57,-0.33,-5.81,-3.38,1,3,,CNY,2013
000818.SZ,153.08,5.54,-2.23,-0.07,5.49,0.0,0.0,7.09,7.42,7.42,6.2,12.09,8.23,0,2,,CNY,2013
000819.SZ,69.24,5.77,2.42,0.01,5.89,2.63,2.9,7.43,5.55,5.55,6.75,5.62,5.16,0,1,,CNY,2013
000820.SZ,-101.86,33.42,1.01,10.21,-4.72,1.46,0.0,-7.09,-11.74,-10.66,-9.44,-2190.56,-1091.3,2,2,,CNY,2013
000821.SZ,35.22,3.38,0.4,6.85,23.58,0.0,36.39,20.34,13.29,12.44,3.33,-0.58,1.04,1,1,,CNY,2013
000822.SZ,5.22,1.38,0.11,-0.03,9.43,0.0,0.0,2.69,8.44,8.44,16.34,7.63,3.75,2,3,,CNY,2013
000823.SZ,14.57,1.15,1.28,2.59,7.28,8.43,11.08,8.94,9.71,9.46,4.92,4.9,4.12,0,1,,CNY,2013
000825.SZ,-12.57,0.66,0.13,0.45,-0.8,-5.51,-14.89,-0.44,3.92,3.91,0.21,4.44,2.63,1,4,,CNY,2013
